ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (mm)","Width (mm)","Height (mm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Bundled Items (JSON-encoded)","Bundle Layout","Bundle Group Mode","Bundle Cart Editing","Bundle Sold Individually","Bundle Form Location","Bundle Sells","Bundle Sells Title","Bundle Sells Discount","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global"
\n 	<li>Active Noise Cancelling Headphones</li>
\n 	<li>JBL Pure Bass Sound</li>
\n 	<li>15 hours Battery Life and with ANC off, get upto 22 Hours of Playtime</li>
\n 	<li>Effortlessly Switch between 2 Bluetooth devices with Multi-Point Connection</li>
\n 	<li>Lightweight and Flat foldable design</li>
\n 	<li>Intuitive Call and Music controls on Earcup</li>
\n 	<li>Hands-free calls and voice control</li>
\n</ul>","Wireless in-ear headphones with active noise cancellation and JBL Pure Bass sound.
\nThe JBL TUNE 750BTNC wireless headphones feature powerful JBL Pure Bass Sound and active noise cancellation for impressive bass and an immersive sound experience. The lightweight design for use on the ears provides maximum comfort and sound quality, and thanks to its compact composition, the headphones are ready to travel with you everywhere. 15 hours of battery life, which charges in as little as 2 hours, allows noise-free wireless playback. Thanks to the multipoint connection, which allows simultaneous connection with two Bluetooth® devices, you will not miss a call on your phone while streaming videos on your tablet. With a detachable audio cable that extends noise cancellation for up to 30 hours, you'll be able to play music endlessly. The JBL TUNE 750BTNC headphones are available in various colors,
\n
\n<strong>Active noise cancellation</strong>
\nKeep the noise out and enjoy your music.
\n
\n<strong>JBL Pure Bass sound</strong>
\nMore than 70 years ago, JBL has created the precise, impressive sound found in large spaces around the world. These headphones reproduce the same JBL sound, emphasizing deep and strong bass.
\n
\n<strong>Wireless Bluetooth streaming</strong>
\nStream high quality audio from your Bluetooth® devices wirelessly, without the need for messy cables.
\n
\n<strong>15 hours battery life with BT + NC | 2 hours of charging</strong>
\nListen wirelessly for 15 hours with active noise cancellation for long-lasting entertainment. Recharge the battery quickly within 2 hours.
\n
\n<strong>Multipoint connection</strong>
\nIt allows you to effortlessly switch from one Bluetooth® device to another. You can easily switch from video on your tablet to a call on your mobile phone so you never miss a call again.
\n
\n<strong>Hands-free calling and voice control</strong>
\nSimply control your sound, manage your calls and switch the voice assistant from your headphones using the buttons on the earpiece.
\n
\n<strong>Lightweight and foldable design</strong>
\nWith a soft and compact fold design, these headphones are always ready to travel with you everywhere.
\n
\nConverter size: 40 mm
\nFrequency range: 20 Hz - 20 kHz
\nPassive mode sensitivity: 95 dBSPL / 1 mw
\nActive mode sensitivity: 100 dBSPL / 1 mw
\nConverter impedance: 32 ohms
\nMax. input power (cable): 40 mW
\nTransmitter sensitivity: -15 dBV / PA
\nBluetooth transmitter power: &lt;5 dbm
\nBluetooth transmitter modulation: GFSK, π / 4DQPSK, 8DPSK
\nBluetooth frequency: 2.402 GHz – 2.48 GHz
\nBluetooth profiles: A2DP v1.2, AVRCP v1.5, HFP v1.6, HSP v1.2
\nBluetooth version: 4.2
\nBattery type: Polymer li-ion battery (610 mAh / 3.7)
\nCharging time:&lt;2 hours after discharge
\nBT talk time with BT on: 22 hours
\nMusic playback time with BT on and ANC on: 15 hours
\nMusic playback time with BT on and ANC off: 22 hours
\nMusic playback time with BT off and ANC on: 30 hours
\nWeight: 220 g",,,taxable,,1,2,,0,0,,,,,0,,,399,"Audio > Airpods &amp; Earbuds, Audio",,,"https://orjeen.com/wp-content/uploads/4-176.jpg, https://orjeen.com/wp-content/uploads/3-214.jpg, https://orjeen.com/wp-content/uploads/2-282.jpg, https://orjeen.com/wp-content/uploads/5-115.jpg",,,,,,,,,0,,,,,,,,,,Brand,JBL,1,1,Color,Black,1,1,Model,T750BT,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35242,simple,RJ4000266,"JBL Over-Ear Bluetooth Stereo Headphone Wireless T750BT Blue",1,0,visible,"<ul>
\n 	<li>Active Noise Cancelling Headphones</li>
\n 	<li>JBL Pure Bass Sound</li>
\n 	<li>15 hours Battery Life and with ANC off, get upto 22 Hours of Playtime</li>
\n 	<li>Effortlessly Switch between 2 Bluetooth devices with Multi-Point Connection</li>
\n 	<li>Lightweight and Flat foldable design</li>
\n 	<li>Intuitive Call and Music controls on Earcup</li>
\n 	<li>Hands-free calls and voice control</li>
\n</ul>","Wireless in-ear headphones with active noise cancellation and JBL Pure Bass sound.
\nThe JBL TUNE 750BTNC wireless headphones feature powerful JBL Pure Bass Sound and active noise cancellation for impressive bass and an immersive sound experience. The lightweight design for use on the ears provides maximum comfort and sound quality, and thanks to its compact composition, the headphones are ready to travel with you everywhere. 15 hours of battery life, which charges in as little as 2 hours, allows noise-free wireless playback. Thanks to the multipoint connection, which allows simultaneous connection with two Bluetooth® devices, you will not miss a call on your phone while streaming videos on your tablet. With a detachable audio cable that extends noise cancellation for up to 30 hours, you'll be able to play music endlessly. The JBL TUNE 750BTNC headphones are available in various colors,
\n
\nActive noise cancellation
\nKeep the noise out and enjoy your music.
\n
\nJBL Pure Bass sound
\nMore than 70 years ago, JBL has created the precise, impressive sound found in large spaces around the world. These headphones reproduce the same JBL sound, emphasizing deep and strong bass.
\n
\nWireless Bluetooth streaming
\nStream high quality audio from your Bluetooth® devices wirelessly, without the need for messy cables.
\n
\n15 hours battery life with BT + NC | 2 hours of charging
\nListen wirelessly for 15 hours with active noise cancellation for long-lasting entertainment. Recharge the battery quickly within 2 hours.
\n
\nMultipoint connection
\nIt allows you to effortlessly switch from one Bluetooth® device to another. You can easily switch from video on your tablet to a call on your mobile phone so you never miss a call again.
\n
\nHands-free calling and voice control
\nSimply control your sound, manage your calls and switch the voice assistant from your headphones using the buttons on the earpiece.
\n
\nLightweight and foldable design
\nWith a soft and compact fold design, these headphones are always ready to travel with you everywhere.
\n
\nConverter size: 40 mm
\nFrequency range: 20 Hz - 20 kHz
\nPassive mode sensitivity: 95 dBSPL / 1 mw
\nActive mode sensitivity: 100 dBSPL / 1 mw
\nConverter impedance: 32 ohms
\nMax. input power (cable): 40 mW
\nTransmitter sensitivity: -15 dBV / PA
\nBluetooth transmitter power: &lt;5 dbm
\nBluetooth transmitter modulation: GFSK, π / 4DQPSK, 8DPSK
\nBluetooth frequency: 2.402 GHz – 2.48 GHz
\nBluetooth profiles: A2DP v1.2, AVRCP v1.5, HFP v1.6, HSP v1.2
\nBluetooth version: 4.2
\nBattery type: Polymer li-ion battery (610 mAh / 3.7)
\nCharging time:&lt;2 hours after discharge
\nBT talk time with BT on: 22 hours
\nMusic playback time with BT on and ANC on: 15 hours
\nMusic playback time with BT on and ANC off: 22 hours
\nMusic playback time with BT off and ANC on: 30 hours
\nWeight: 220 g",,,taxable,,1,2,,0,0,,,,,0,,,399,"Audio > Airpods &amp; Earbuds, Audio",,,"https://orjeen.com/wp-content/uploads/2-283.jpg, https://orjeen.com/wp-content/uploads/1-382.jpg, https://orjeen.com/wp-content/uploads/5-116.jpg, https://orjeen.com/wp-content/uploads/3-215.jpg, https://orjeen.com/wp-content/uploads/4-177.jpg",,,,,,,,,0,,,,,,,,,,Brand,JBL,1,1,Color,Blue,1,1,Model,T750BT,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35244,simple,RJ4000268,"JBL Over-Ear Bluetooth Stereo Headphone Wireless T750BT White",1,0,visible,"<ul>
\n 	<li>Active Noise Cancelling Headphones</li>
\n 	<li>JBL Pure Bass Sound</li>
\n 	<li>15 hours Battery Life and with ANC off, get upto 22 Hours of Playtime</li>
\n 	<li>Effortlessly Switch between 2 Bluetooth devices with Multi-Point Connection</li>
\n 	<li>Lightweight and Flat foldable design</li>
\n 	<li>Intuitive Call and Music controls on Earcup</li>
\n 	<li>Hands-free calls and voice control</li>
\n</ul>","Wireless in-ear headphones with active noise cancellation and JBL Pure Bass sound.
\nThe JBL TUNE 750BTNC wireless headphones feature powerful JBL Pure Bass Sound and active noise cancellation for impressive bass and an immersive sound experience. The lightweight design for use on the ears provides maximum comfort and sound quality, and thanks to its compact composition, the headphones are ready to travel with you everywhere. 15 hours of battery life, which charges in as little as 2 hours, allows noise-free wireless playback. Thanks to the multipoint connection, which allows simultaneous connection with two Bluetooth® devices, you will not miss a call on your phone while streaming videos on your tablet. With a detachable audio cable that extends noise cancellation for up to 30 hours, you'll be able to play music endlessly. The JBL TUNE 750BTNC headphones are available in various colors,
\n
\nActive noise cancellation
\nKeep the noise out and enjoy your music.
\n
\nJBL Pure Bass sound
\nMore than 70 years ago, JBL has created the precise, impressive sound found in large spaces around the world. These headphones reproduce the same JBL sound, emphasizing deep and strong bass.
\n
\nWireless Bluetooth streaming
\nStream high quality audio from your Bluetooth® devices wirelessly, without the need for messy cables.
\n
\n15 hours battery life with BT + NC | 2 hours of charging
\nListen wirelessly for 15 hours with active noise cancellation for long-lasting entertainment. Recharge the battery quickly within 2 hours.
\n
\nMultipoint connection
\nIt allows you to effortlessly switch from one Bluetooth® device to another. You can easily switch from video on your tablet to a call on your mobile phone so you never miss a call again.
\n
\nHands-free calling and voice control
\nSimply control your sound, manage your calls and switch the voice assistant from your headphones using the buttons on the earpiece.
\n
\nLightweight and foldable design
\nWith a soft and compact fold design, these headphones are always ready to travel with you everywhere.
\n
\nConverter size: 40 mm
\nFrequency range: 20 Hz - 20 kHz
\nPassive mode sensitivity: 95 dBSPL / 1 mw
\nActive mode sensitivity: 100 dBSPL / 1 mw
\nConverter impedance: 32 ohms
\nMax. input power (cable): 40 mW
\nTransmitter sensitivity: -15 dBV / PA
\nBluetooth transmitter power: &lt;5 dbm
\nBluetooth transmitter modulation: GFSK, π / 4DQPSK, 8DPSK
\nBluetooth frequency: 2.402 GHz – 2.48 GHz
\nBluetooth profiles: A2DP v1.2, AVRCP v1.5, HFP v1.6, HSP v1.2
\nBluetooth version: 4.2
\nBattery type: Polymer li-ion battery (610 mAh / 3.7)
\nCharging time:&lt;2 hours after discharge
\nBT talk time with BT on: 22 hours
\nMusic playback time with BT on and ANC on: 15 hours
\nMusic playback time with BT on and ANC off: 22 hours
\nMusic playback time with BT off and ANC on: 30 hours
\nWeight: 220 g",,,taxable,,1,2,,0,0,,,,,0,,,399,"Audio > Airpods &amp; Earbuds, Audio",,,"https://orjeen.com/wp-content/uploads/3-216.jpg, https://orjeen.com/wp-content/uploads/1-383.jpg, https://orjeen.com/wp-content/uploads/2-284.jpg, https://orjeen.com/wp-content/uploads/4-179.jpg, https://orjeen.com/wp-content/uploads/5-117.jpg",,,,,,,,,0,,,,,,,,,,Brand,JBL,1,1,Color,White,1,1,Model,T750BT,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35245,simple,RJ4000269,"JBL Wireless On-Ear Headphones LIVE 650BT Black",1,0,visible,"<ul>
\n 	<li>JBL Characteristic Sound</li>
\n 	<li>Get help from your voice assistant</li>
\n 	<li>Press play. Clear distractions</li>
\n 	<li>Hands-free phone calls</li>
\n 	<li>Multipoint connections</li>
\n 	<li>Comfortable fabric headband</li>
\n 	<li>My JBL Headphones app</li>
\n 	<li>30 hours battery life with ANC off and fast charging</li>
\n 	<li>Keep your headphones safe when you're not using them</li>
\n</ul>","Enjoy your music without cables and disturbing ambient sounds
\nGreat sound is important in your world, so put the JBL LIVE 650BTNC wireless headphones on your ears with noise reduction and enhance your day. Equipped with powerful 40 mm drivers, the JBL LIVE650BTNC headphones deliver the distinctive JBL sound, which features enhanced bass, so every track in every playlist sounds. And if music is the only thing that matters, active noise cancellation technology lets you block out surrounding sounds so nothing will disturb your rhythm. Need some help overcoming this day? Simply access Google Assistant or Amazon Alexa with a single tap on the handset to play your favorite playlists, write to your friend or check the weather and much more without looking at your phone. But this is not all. With a stylish, With a light and comfortable design, you will be able to listen to your favorite music for up to 30 hours (20 hours with BT + ANC). The headphones are fully charged in just two hours, support multi-point connections and have a practical detachable cable with remote control and microphone that allows you to continue listening even if the battery runs out. Listen to your favorite music and don't be disturbed by the surrounding noise with the JBL LIVE650BTNC headphones.
\n
\nThe distinctive sound of the JBL
\n40 mm converter and the distinctive sound that you can find in the most famous places around the world.
\n
\nGet help from the voice assistant
\nPlay your favorite playlist, write to your friend, check the weather and much more by simply tapping the handset to activate the Google or Amazon Alex voice assistant service. Use the brand new JBL App to easily set your preferred voice assistants.
\n
\nPress play. Cancel distraction
\nWith the active noise canceling function, don't be disturbed by the surrounding noise and keep the noise as far away as possible and focus only on listening to your favorite music.
\n
\nHands free phone calls
\nStay in touch with your world by managing phone calls with the buttons on the handset. If the battery is exhausted, just connect the audio cable and continue listening and talking.
\n
\nMultipoint Connections
\nAllows you to easily switch from one Bluetooth® device to another. You can easily switch from video or your tablet to a phone call on your mobile phone, so you never miss a phone call.
\n
\nComfortable fabric headband
\nThe JBL LIVE650BTNC headphones have a shaped fabric headband to hold comfortably on your head and soft earbuds for maximum comfort when listening to music.
\n
\nMy JBL Headphones application
\nCustomize your listening experience by customizing the sound of the JBL LIVE650BTNC to your liking with the free My JBL Headphones app.
\n
\n30 hours battery life with ANC off and fast charging
\nEnjoy your favorite music for 30 hours with Active Noise Canceled, or 20 hours with Bluetooth on and Active Noise Off. Fast 15-minute charging brings you another two hours of listening to music.
\n
\nKeep the headphones safe
\nwhen not in use The soft case serves as protection and also as a storage location for the headphones when not in use.",,,taxable,,1,2,,0,0,,,,,0,,,499,"Audio > Airpods &amp; Earbuds, Audio",,,"https://orjeen.com/wp-content/uploads/3-218.jpg, https://orjeen.com/wp-content/uploads/5-118.jpg, https://orjeen.com/wp-content/uploads/1-384.jpg, https://orjeen.com/wp-content/uploads/2-286.jpg, https://orjeen.com/wp-content/uploads/4-180.jpg",,,,,,,,,0,,,,,,,,,,Brand,JBL,1,1,Color,Black,1,1,Model,"LIVE 650BT",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35246,simple,RJ4000270,"JBL Wireless On-Ear Headphones LIVE 650BT Blue",1,0,visible,"<ul>
\n 	<li>JBL Characteristic Sound</li>
\n 	<li>Get help from your voice assistant</li>
\n 	<li>Press play. Clear distractions</li>
\n 	<li>Hands-free phone calls</li>
\n 	<li>Multipoint connections</li>
\n 	<li>Comfortable fabric headband</li>
\n 	<li>My JBL Headphones app</li>
\n 	<li>30 hours battery life with ANC off and fast charging</li>
\n 	<li>Keep your headphones safe when you're not using them</li>
\n</ul>","Enjoy your music without cables and disturbing ambient sounds
\nGreat sound is important in your world, so put the JBL LIVE 650BTNC wireless headphones on your ears with noise reduction and enhance your day. Equipped with powerful 40 mm drivers, the JBL LIVE650BTNC headphones deliver the distinctive JBL sound, which features enhanced bass, so every track in every playlist sounds. And if music is the only thing that matters, active noise cancellation technology lets you block out surrounding sounds so nothing will disturb your rhythm. Need some help overcoming this day? Simply access Google Assistant or Amazon Alexa with a single tap on the handset to play your favorite playlists, write to your friend or check the weather and much more without looking at your phone. But this is not all. With a stylish, With a light and comfortable design, you will be able to listen to your favorite music for up to 30 hours (20 hours with BT + ANC). The headphones are fully charged in just two hours, support multi-point connections and have a practical detachable cable with remote control and microphone that allows you to continue listening even if the battery runs out. Listen to your favorite music and don't be disturbed by the surrounding noise with the JBL LIVE650BTNC headphones.
